503581962 317 28.6 17.4  3.310000 13.8-99.9-99.9-99.910.7 8820.1 69 17.61  7  5.621.6 4.1
503581962 318 29.5 20.4   .001000 18.9-99.9-99.9-99.9 6.0 4922.8 79 19.60  1   .814.6 3.0
503581962 319 32.9 16.3   .000000 14.5-99.9-99.9-99.910.7 8821.0 64 18.31  1   .821.3 3.8
503581962 320 32.8 17.8   .000000 14.3-99.9-99.9-99.9 7.2 5916.8 49 14.81  9  7.216.1 4.3
503581962 321 29.9 16.3   .000000  6.5-99.9-99.9-99.910.0 83-9.9-99-99.91-99-99.920.1-9.9
503581962 322 26.0 13.9   .000000  8.8-99.9-99.9-99.910.0 83-9.9-99-99.90-99-99.919.9-9.9
503581962 323 31.8 13.4   .000000  8.9-99.9-99.9-99.910.0 8315.5 54 13.51  4  3.219.8 3.6
503581962 324 31.9 18.0  2.710000 15.1-99.9-99.9-99.9 9.1 7620.6 62 18.00  9  7.218.4 4.1
503581962 325 25.8 19.4  1.111000 18.2-99.9-99.9-99.9  .0  023.0 85 19.70  6  4.8 5.5 1.6
503581962 326 28.7 18.4   .000000 16.0-99.9-99.9-99.9 3.4 2921.8 76 18.91  2  1.610.2 2.3
503581962 327 27.5 19.3   .000000 18.4-99.9-99.9-99.9 3.0 2522.3 77 19.21  4  3.2 9.6 2.3
503581962 328 28.5 19.4   .000000 17.6-99.9-99.9-99.9 4.0 3421.2 75 18.40  9  7.210.9 2.9
503581962 329 31.6 14.9   .000000 12.8-99.9-99.9-99.911.0 9313.3 49 11.20  6  4.820.5 3.8
503581962 330 31.1 13.9   .000000 18.9-99.9-99.9-99.910.6 9017.6 59 15.51  4  3.219.8 3.4
503581962 331 24.5 20.9   .001000 16.3-99.9-99.9-99.9  .0  026.0 89 21.70  4  3.2 5.2 1.2
503581962 4 1 23.5 15.1  3.011000 15.8-99.9-99.9-99.9  .0  015.9 84 13.90 13 10.4 5.2 2.3
503581962 4 2 19.0  9.4   .000000  7.5-99.9-99.9-99.910.4 89 9.2 58  5.80  9  7.219.1 2.9
503581962 4 3 19.4  3.6   .000000   .3-99.9-99.9-99.910.0 86 9.7 62  6.51  4  3.218.5 2.0
503581962 4 4 19.5 12.0   .000000  8.5-99.9-99.9-99.9 1.3 1112.9 66 10.70  7  5.6 6.8 1.8
503581962 4 5 21.4 16.6   .211000 15.4-99.9-99.9-99.9  .3  318.2 87 16.00  1   .8 5.4 1.3
503581962 4 6 24.4 13.3166.011000 11.1-99.9-99.9-99.9 5.8 5018.6 78 16.41 12  9.612.6 2.2
503581962 4 7 22.7 14.6 11.011100 18.3-99.9-99.9-99.9 1.0  918.0 86 15.80  7  5.6 6.2 1.5
503581962 4 8 17.7 10.8   .000100 10.4-99.9-99.9-99.9 8.3 7310.5 62  7.71 17 13.615.6 2.9
503581962 4 9 22.2  4.9   .000000  2.6-99.9-99.9-99.910.4 9111.3 63  8.81  7  5.618.2 2.2
503581962 410 24.7 10.0   .000000  6.8-99.9-99.9-99.910.2 9013.1 64 11.01  6  4.817.9 2.5
503581962 411 23.5  9.8   .000000  4.9-99.9-99.9-99.9 9.9 8714.1 67 12.11  6  4.817.3 2.3
503581962 412 25.0 11.3   .000000  6.7-99.9-99.9-99.9 9.5 8415.1 71 13.11  7  5.616.7 2.5
503581962 413 21.0 11.5   .000000 10.1-99.9-99.9-99.9 8.0 7113.5 76 11.41  9  7.214.7 2.2
503581962 414 19.8 13.9   .001000 11.7-99.9-99.9-99.9  .0  016.2 87 14.20  7  5.6 4.6 1.2
503581962 415 20.0 10.5   .000000 14.3-99.9-99.9-99.910.5 9411.9 70  9.51  7  5.617.6 2.2
503581962 416 20.4  5.0   .000000  2.6-99.9-99.9-99.910.2 9112.4 74 10.10  4  3.217.1 1.6
503581962 417 21.0  6.9   .000000  4.3-99.9-99.9-99.9 8.1 7314.2 73 12.20  7  5.614.4 1.6
503581962 418 23.0 13.0   .000000  7.8-99.9-99.9-99.9 8.7 7816.3 73 14.30  9  7.215.0 2.2
503581962 419 26.9 15.7   .000000 12.2-99.9-99.9-99.9 8.8 8017.7 73 15.61  3  2.415.0 2.3
503581962 420 24.9 11.8   .000000  9.8-99.9-99.9-99.9 9.8 8918.5 79 16.31  4  3.216.1 1.9
503581962 421 21.9 13.5   .000000 11.1-99.9-99.9-99.9  .8  718.4 86 16.21  2  1.6 5.3 1.0
503581962 422 18.4  9.6   .000000  8.0-99.9-99.9-99.9 9.2 84 8.7 58  5.00 14 11.215.2 2.7
503581962 423 18.2  5.3   .000000   .3-99.9-99.9-99.9 9.7 89 9.4 67  6.11  4  3.215.7 1.5
503581962 424 19.2  4.5   .000000  1.5-99.9-99.9-99.9 8.7 8012.0 77  9.71  1   .814.4 1.2
503581962 425 17.7  8.9   .000000  5.2-99.9-99.9-99.9 4.9 4510.1 63  7.11  6  4.8 9.8 1.6
503581962 426 15.0  2.9   .000000   .7-99.9-99.9-99.9 7.7 71 7.7 69  3.21  4  3.213.0 1.2
503581962 427 17.5   .0   .000000 -2.6-99.9-99.9-99.9 9.2 85 8.9 75  5.31  2  1.614.6 1.0
503581962 428 20.9  4.8   .000000 -2.4-99.9-99.9-99.9 9.7 9010.4 65  7.51  4  3.215.1 1.4
503581962 429 20.0  7.4   .000000  -.3-99.9-99.9-99.9 5.4 5011.8 72  9.41  2  1.610.1 1.2
503581962 430 23.5  4.9   .000000  3.2-99.9-99.9-99.9 9.1 8512.5 73 10.31  2  1.614.2 1.3
503581962 5 1 22.9 10.1  6.810000  4.3-99.9-99.9-99.9 3.3 3114.2 74 12.21  2  1.6 7.6 1.2
503581962 5 2 17.7 10.7   .001100  7.8-99.9-99.9-99.9 8.2 77 9.4 60  6.10 11  8.813.0 2.1
503581962 5 3 20.2  2.8   .000000 -2.0-99.9-99.9-99.9 8.3 78 8.6 66  4.81  2  1.613.0 1.1
503581962 5 4 23.5  2.5   .000000  -.1-99.9-99.9-99.9 9.0 8510.7 63  8.01  7  5.613.7 1.4
503581962 5 5 22.5  4.0   .000000   .6-99.9-99.9-99.9 9.3 8810.2 64  7.31  2  1.613.9 1.1
503581962 5 6 14.0  2.8   .000000 -1.4-99.9-99.9-99.9 9.9 94 7.3 62  2.51  7  5.614.4 1.1
503581962 5 7 14.9  1.3   .000000 -1.8-99.9-99.9-99.9 8.5 81 8.3 66  4.31  4  3.212.8  .8
503581962 5 8 17.7  6.6   .000000   .0-99.9-99.9-99.9 5.2 50 9.9 69  6.81  7  5.6 9.2 1.3
503581962 5 9 20.6  7.6   .000000  2.0-99.9-99.9-99.9 8.4 8011.4 69  8.91  1   .812.6 1.0
503581962 510 20.9  7.4   .000000  4.9-99.9-99.9-99.9 1.7 1613.3 80 11.21  1   .8 5.4  .8
503581962 511 23.4  5.8   .000000  4.2-99.9-99.9-99.9 6.4 6213.6 80 11.51  0   .010.3  .9
503581962 512 26.1 10.9   .000000  5.8-99.9-99.9-99.9 8.7 8416.1 72 14.11  4  3.212.6 1.4
503581962 513 24.4 10.2   .000000  4.7-99.9-99.9-99.9 9.3 9014.5 74 12.51  6  4.813.1 1.4
503581962 514 25.2 10.6  5.410000  6.8-99.9-99.9-99.9 8.6 8315.7 69 13.71  7  5.612.3 1.5
503581962 515 20.4 10.5  1.411100 15.0-99.9-99.9-99.9  .0  013.4 88 11.30  6  4.8 3.4 1.2
503581962 516 16.5  8.0   .000000  6.8-99.9-99.9-99.9 7.7 75 9.0 70  5.41  2  1.611.3  .9
503581962 517 14.2  2.8   .000000 -1.2-99.9-99.9-99.9 9.8 96 7.3 63  2.51  4  3.213.3  .8
503581962 518 18.2  -.6   .000000 -5.5-99.9-99.9-99.9 9.3 91 7.1 56  2.11  8  6.412.7 1.0
503581962 519 18.9  3.9  5.210000 -1.3-99.9-99.9-99.9 5.7 5610.4 71  7.51  1   .8 9.0  .7
503581962 520 20.5  8.9   .001100  6.0-99.9-99.9-99.9 5.7 5611.3 70  8.80  2  1.6 9.0 1.0
503581962 521 16.3  5.9  1.010100  3.1-99.9-99.9-99.9  .7  712.2 82  9.91  4  3.2 4.0  .6
503581962 522 16.5  8.0   .000000  5.4-99.9-99.9-99.9 5.0 4912.0 85  9.70  2  1.6 8.2  .7
503581962 523 20.4  2.4   .000000   .3-99.9-99.9-99.9 9.0 8911.5 82  9.01  1   .812.1  .5
503581962 524 20.7  7.3   .000000  4.4-99.9-99.9-99.9 7.9 7811.3 79  8.80  1   .810.9  .7
503581962 525 18.7  2.5   .000000   .7-99.9-99.9-99.9 6.1 6112.1 85  9.81  2  1.6 9.1  .4
503581962 526 14.6  8.8   .000000  5.5-99.9-99.9-99.9  .0  012.4 86 10.11  2  1.6 3.2  .6
503581962 527 15.2  9.3   .000000  8.9-99.9-99.9-99.9 4.6 46 9.8 73  6.70 11  8.8 7.6 1.3
503581962 528 10.4   .9   .000000 -1.2-99.9-99.9-99.9 6.8 68 5.8 68  -.71  7  5.6 9.6  .8
503581962 529 10.2 -1.8   .000000 -4.2-99.9-99.9-99.9 7.5 75 5.6 65 -1.20  4  3.210.3  .5
503581962 530 11.4 -1.3   .000000 -4.6-99.9-99.9-99.9 6.8 68 6.5 69   .90  1   .8 9.5  .4
503581962 531 13.4  1.9   .000000 -2.8-99.9-99.9-99.9 5.4 54 8.1 69  3.91  7  5.6 8.2  .7
503581962 6 1 10.5  6.4   .000000  1.4-99.9-99.9-99.9  .0  0 9.7 84  6.50  1   .8 3.1  .5
503581962 6 2 14.0   .9   .000000 -1.7-99.9-99.9-99.9 8.3 84 7.2 71  2.31  4  3.210.8  .6
503581962 6 3 18.3  2.1   .000000 -2.0-99.9-99.9-99.9 9.2 93 8.6 68  4.81  3  2.411.6  .6
503581962 6 4 19.9  2.5   .000000 -2.8-99.9-99.9-99.9 7.6 77 8.3 65  4.30  7  5.610.1 1.0
503581962 6 5 18.6  4.8   .000000 -1.4-99.9-99.9-99.9 8.7 88 9.2 67  5.80  7  5.611.1  .9
503581962 6 6 19.5  3.8   .000000 -2.7-99.9-99.9-99.9 8.8 89 9.3 69  5.91  4  3.211.1  .7
503581962 6 7 18.7 -1.1   .000000 -4.6-99.9-99.9-99.9 8.0 8110.5 84  7.70  1   .810.4  .2
503581962 6 8 17.4  -.7   .000000 -2.7-99.9-99.9-99.9 5.7 58 8.1 80  3.90  1   .8 8.2  .4
503581962 6 9 15.3   .9   .000000 -2.0-99.9-99.9-99.9 7.7 78 8.3 73  4.31  9  7.210.0  .6
503581962 610 12.9   .0   .000000 -5.3-99.9-99.9-99.9 8.0 81 7.1 80  2.10  2  1.610.3  .4
503581962 611 13.5 -1.7   .000000 -4.7-99.9-99.9-99.9 4.2 43 8.1 78  3.90  4  3.2 6.8  .3
503581962 612 15.4 -3.0   .000000 -5.0-99.9-99.9-99.9 7.4 75 7.8 77  3.41  2  1.6 9.7  .3
503581962 613 15.3 -2.4   .000000 -4.6-99.9-99.9-99.9 6.4 65 8.5 82  4.60  2  1.6 8.7  .2
503581962 614 17.2 -1.2   .000000 -2.7-99.9-99.9-99.9 7.3 74 9.4 80  6.11  1   .8 9.5  .2
503581962 615 18.5  1.3   .000000  -.8-99.9-99.9-99.9 8.2 8410.4 77  7.51  1   .810.3  .3
503581962 616 18.9  5.1   .000000  -.1-99.9-99.9-99.9 7.4 7510.4 77  7.51  6  4.8 9.6  .7
503581962 617 21.9  7.4   .000000  4.0-99.9-99.9-99.9 7.4 7612.2 69  9.90 11  8.8 9.6 1.1
503581962 618 24.1 10.9   .000000  6.2-99.9-99.9-99.9 7.9 8112.0 63  9.70 14 11.210.0 1.9
503581962 619 21.3 10.9   .510000  5.2-99.9-99.9-99.9 7.8 8013.6 75 11.51  4  3.2 9.9  .8
503581962 620 15.8  8.9  1.011000  8.2-99.9-99.9-99.9  .4  4 9.9 79  6.80  9  7.2 3.3 1.3
503581962 621 12.8  -.2   .000000 -3.2-99.9-99.9-99.9 6.8 69 6.2 67   .20  6  4.8 9.0  .7
503581962 622 11.6 -2.2   .000000 -6.4-99.9-99.9-99.9 8.4 86 6.6 77  1.10  2  1.610.5  .3
503581962 623 13.1 -1.6   .000000 -4.9-99.9-99.9-99.9 5.0 51 8.5 87  4.60  3  2.4 7.4  .2
503581962 624 13.3  6.8   .000000  2.1-99.9-99.9-99.9 2.3 23 8.6 76  4.80  7  5.6 5.0 1.0
503581962 625 16.2  7.6   .000000  1.3-99.9-99.9-99.9 1.2 1211.6 74  9.20  4  3.2 4.0  .7
503581962 626 17.9  8.6   .000000  6.9-99.9-99.9-99.9 7.8 8010.7 72  8.00  7  5.610.0  .9
503581962 627 18.6 10.4   .000000  8.3-99.9-99.9-99.9  .6  615.8 88 13.80  6  4.8 3.4  .5
503581962 628 15.7 11.4   .310000 12.0-99.9-99.9-99.9  .0  014.4 96 12.40 11  8.8 2.9  .6
503581962 629 13.9 11.1   .710100 11.6-99.9-99.9-99.9  .0  013.7 96 11.60  9  7.2 2.9  .5
503581962 630 10.3  8.4   .000100  7.8-99.9-99.9-99.9 1.5 15 9.0 71  5.40  9  7.2 4.3  .9
503581962 7 1 11.9  2.4   .000000  -.1-99.9-99.9-99.9 7.9 80 7.3 71  2.51  9  7.210.1  .7
503581962 7 2 11.0  3.8  1.411000  1.4-99.9-99.9-99.9  .0  0 8.4 77  4.50  9  7.2 2.9  .8
503581962 7 3 10.4  7.7 37.311000  6.4-99.9-99.9-99.9  .0  010.2 89  7.30 13 10.4 2.9  .7
503581962 7 4 11.4  8.4  8.610000  7.4-99.9-99.9-99.9  .0  011.5 95  9.00 12  9.6 3.0  .5
503581962 7 5 10.2  7.9   .511100  7.7-99.9-99.9-99.9  .0  010.0 86  7.00 21 16.8 3.0  .9
503581962 7 6 10.5   .2   .000000 -1.8-99.9-99.9-99.9 7.3 74 7.0 82  1.91  6  4.8 9.7  .4
503581962 7 7 11.2 -1.2   .000000 -4.3-99.9-99.9-99.9 3.3 33 8.3 88  4.30  3  2.4 6.0  .3
503581962 7 8 12.8  3.9   .000000 -2.6-99.9-99.9-99.9 4.0 40 9.7 83  6.51  6  4.8 6.7  .5
503581962 7 9 16.5  1.4   .000000  -.7-99.9-99.9-99.9 7.1 72 9.1 82  5.61  3  2.4 9.6  .4
503581962 710 15.4  1.6   .000000 -2.2-99.9-99.9-99.9 8.6 87 9.6 84  6.41  4  3.211.0  .3
503581962 711 17.0  7.4   .000000  4.5-99.9-99.9-99.9 8.3 8310.9 79  8.21  6  4.810.8  .7
503581962 712 16.1  1.5   .000000 -1.4-99.9-99.9-99.9 8.4 84 7.9 78  3.61  2  1.610.9  .5
503581962 713 14.3  2.2   .000000   .9-99.9-99.9-99.9 4.0 40 8.4 74  4.51  3  2.4 6.8  .6
503581962 714  9.7  6.3  3.311000  5.0-99.9-99.9-99.9  .0  0 8.9 82  5.30  9  7.2 3.1  .8
503581962 715  6.9  3.5  2.810100  3.0-99.9-99.9-99.9  .0  0 7.5 82  2.90  9  7.2 3.1  .7
503581962 716  8.9  1.3   .001000  2.6-99.9-99.9-99.9 2.2 22 7.0 82  1.90  4  3.2 5.2  .6
503581962 717 13.7  -.6   .000000 -5.3-99.9-99.9-99.9 9.5 95 7.3 67  2.50 13 10.412.2  .8
503581962 718 12.0  2.0   .000000 -1.1-99.9-99.9-99.9 9.3 92 5.3 50 -1.91 14 11.212.1 1.6
503581962 719  9.9 -4.2   .000000 -8.4-99.9-99.9-99.9 9.5 94 5.3 62 -1.91  4  3.212.4  .5
503581962 720 13.3 -1.2   .000000 -6.1-99.9-99.9-99.9 9.2 91 5.3 55 -1.91  7  5.612.1 1.0
503581962 721 14.0  2.8   .000000 -2.5-99.9-99.9-99.9 2.2 22 8.0 74  3.81  2  1.6 5.4  .7
503581962 722 12.8  3.0   .000000  1.1-99.9-99.9-99.9 9.5 94 7.0 71  1.91  9  7.212.6  .9
503581962 723 12.8 -3.5   .000000 -7.3-99.9-99.9-99.9 6.4 63 5.7 72 -1.00  4  3.2 9.6  .6
503581962 724  9.2 -4.6   .000000 -8.5-99.9-99.9-99.9 8.4 82 5.9 80  -.50  2  1.611.6  .3
503581962 725 11.7 -6.5   .000000 -9.1-99.9-99.9-99.9 6.5 64 7.1 82  2.10  1   .8 9.8  .3
503581962 726 13.8  2.1   .000000 -2.5-99.9-99.9-99.9 2.0 2010.5 89  7.71  4  3.2 5.4  .4
503581962 727 14.9  5.2   .000000   .9-99.9-99.9-99.9 2.8 2710.6 81  7.81  7  5.6 6.2  .7
503581962 728 14.7  5.7   .000000  4.3-99.9-99.9-99.9 8.0 78 9.5 74  6.21  9  7.211.5 1.0
503581962 729 14.8  7.7   .000000  6.6-99.9-99.9-99.9 1.4 1410.1 77  7.11  7  5.6 4.9 1.0
503581962 730 11.2  4.7   .000000  2.4-99.9-99.9-99.9  .0  0 7.4 94  2.71  6  4.8 3.5 1.1
503581962 731 12.4  7.0   .000000  7.0-99.9-99.9-99.9  .0  011.5 88  9.01  1   .8 3.5  .5
503581962 8 1 16.2  8.5   .000000  5.5-99.9-99.9-99.9 4.7 4511.1 83  8.50  1   .8 8.4  .8
503581962 8 2 19.0  4.2   .000000  -.5-99.9-99.9-99.9 7.2 6911.2 78  8.60  4  3.211.0  .9
503581962 8 3 21.2  8.5   .000000  4.6-99.9-99.9-99.9 9.6 9212.5 73 10.30  7  5.613.6 1.3
503581962 8 4 24.4 10.8   .000000  6.2-99.9-99.9-99.9 8.3 7913.2 66 11.10  9  7.212.4 1.8
503581962 8 5 29.0 12.3   .000000  6.0-99.9-99.9-99.9 9.4 9015.3 62 13.30  8  6.413.6 2.1
503581962 8 6 27.8 10.8   .000000 12.0-99.9-99.9-99.9 3.6 3416.5 61 14.50  4  3.2 7.5 1.4
503581962 8 7 26.6 12.6 39.311000 13.9-99.9-99.9-99.9 5.1 4817.0 68 15.00  7  5.6 9.2 1.7
503581962 8 8 16.4 10.5 12.311100 11.0-99.9-99.9-99.9  .0  012.3 91 10.00 18 14.4 3.7 1.5
503581962 8 9 12.7 10.1 13.011100  9.2-99.9-99.9-99.9  .0  013.0 92 10.90 21 16.8 3.8  .7
503581962 810 13.9  9.0  1.110100 10.0-99.9-99.9-99.9  .0  011.9 93  9.50 13 10.4 3.8 1.0
503581962 811 12.5  8.8   .000000  8.0-99.9-99.9-99.9  .3  310.7 85  8.00 18 14.4 4.2 1.2
503581962 812 11.5  6.3   .000000  5.4-99.9-99.9-99.9 4.7 44 8.1 74  3.90  4  3.2 9.1 1.0
503581962 813 14.8  2.8   .000000 -2.6-99.9-99.9-99.9 8.4 78 9.6 82  6.41  4  3.213.3  .9
503581962 814 15.8  8.1   .000000  4.0-99.9-99.9-99.9  .4  410.9 75  8.21  4  3.2 4.4 1.0
503581962 815 19.9  8.9   .000000  6.0-99.9-99.9-99.9 8.8 82-9.9-99-99.91-99-99.913.9-9.9
503581962 816 20.4  2.9   .000000 -1.3-99.9-99.9-99.9 9.5 8810.2 68  7.31  6  4.814.8 1.4
503581962 817 21.3 10.2   .000000  4.5-99.9-99.9-99.9 8.4 7814.4 77 12.41  4  3.213.7 1.5
503581962 818 14.6  5.4   .000000  2.3-99.9-99.9-99.9 4.9 45 6.9 61  1.71  6  4.8 9.7 1.5
503581962 819 12.9 -1.8   .000000 -6.0-99.9-99.9-99.910.1 93 4.6 50 -3.80 11  8.815.8 1.7
503581962 820 12.9 -3.8   .000000 -7.5-99.9-99.9-99.9 8.2 75 5.5 60 -1.41  2  1.613.7 1.0
503581962 821 10.4  -.5   .000000 -3.3-99.9-99.9-99.9  .5  5 7.3 69  2.50  4  3.2 4.8  .7
503581962 822  9.2   .9   .000000 -1.7-99.9-99.9-99.9 7.1 65 6.0 63  -.21  6  4.812.6 1.2
503581962 823 13.3 -2.3   .000000 -6.0-99.9-99.9-99.9 7.9 72 6.5 68   .91  2  1.613.7 1.0
503581962 824 14.8   .8   .000000 -3.4-99.9-99.9-99.9 9.7 88 8.1 70  3.91  4  3.215.9 1.2
503581962 825 17.7  2.0   .000000   .5-99.9-99.9-99.9 6.0 54 7.9 57  3.61  4  3.211.6 1.4
503581962 826 20.7  3.0   .000000 -1.0-99.9-99.9-99.9 8.5 7610.3 73  7.41  2  1.614.7 1.4
503581962 827 14.7  3.7   .000000   .1-99.9-99.9-99.9 8.1 73 7.7 68  3.21  4  3.214.3 1.5
503581962 828 11.4  3.2   .810000   .4-99.9-99.9-99.9 2.5 22 6.5 61   .91  7  5.6 7.6 1.4
503581962 829 12.7  5.2   .000100  3.3-99.9-99.9-99.9 7.8 69 7.3 68  2.50  7  5.614.2 1.7
503581962 830 19.2  2.9   .000000 -2.3-99.9-99.9-99.9 9.2 82 9.0 62  5.41  6  4.816.0 1.8
503581962 831 23.3  8.6   .000000  5.0-99.9-99.9-99.9 8.9 7911.0 63  8.41  4  3.215.7 2.1
503581962 9 1 27.1  9.6   .000000  4.9-99.9-99.9-99.9 9.7 8612.0 54  9.71  6  4.816.9 2.6
503581962 9 2 24.1 11.0   .000000  6.8-99.9-99.9-99.9 8.4 7412.0 55  9.71  4  3.215.3 2.3
503581962 9 3 27.2 12.6 10.111000  9.4-99.9-99.9-99.9 9.0 7916.4 62 14.40  7  5.616.2 2.7
503581962 9 4 23.7 13.8   .001000 15.0-99.9-99.9-99.9 6.9 6012.6 67 10.40  9  7.213.6 2.8
503581962 9 5 14.3  7.0   .000000  5.4-99.9-99.9-99.9  .8  7 9.4 71  6.10  9  7.2 5.9 1.5
503581962 9 6 17.7 10.6 14.211000  8.4-99.9-99.9-99.9  .1  115.9 92 13.90  7  5.6 5.0  .8
503581962 9 7 19.9  7.6   .000000  7.7-99.9-99.9-99.9 9.1 7910.3 72  7.41  4  3.216.8 2.1
503581962 9 8 15.6  5.9   .000000  2.1-99.9-99.9-99.910.2 88 6.8 56  1.51  2  1.618.3 1.9
503581962 9 9 19.0  4.4   .000000  -.9-99.9-99.9-99.9 7.8 67 9.7 62  6.51  2  1.615.3 1.7
503581962 910 16.6  5.3   .000000  2.6-99.9-99.9-99.9 5.6 4811.1 76  8.51  6  4.812.5 1.5
503581962 911 13.2  2.3   .000000  -.6-99.9-99.9-99.910.1 86 7.0 61  1.91  6  4.818.6 1.9
503581962 912 14.4  6.8   .000000  3.6-99.9-99.9-99.9 7.0 60 8.7 65  5.01 11  8.814.5 2.2
503581962 913 18.7  8.1   .000000  4.9-99.9-99.9-99.910.4 8910.1 61  7.10 16 12.819.2 3.1
503581962 914 17.0  9.8 15.610100  7.8-99.9-99.9-99.9 1.6 1415.0 89 13.00 15 12.0 7.4 1.1
503581962 915 21.2 11.4  8.811000 12.4-99.9-99.9-99.9  .0  012.7 86 10.50 18 14.4 5.3 2.6
503581962 916 13.5  8.9 13.011000  8.4-99.9-99.9-99.9  .0  013.0 91 10.90 15 12.0 5.3  .9
503581962 917 15.0  8.5   .001000  8.6-99.9-99.9-99.9 4.9 4110.6 84  7.80 10  8.012.1 2.0
503581962 918 18.4  3.3   .000000 -2.4-99.9-99.9-99.910.9 91 8.4 58  4.51  8  6.420.5 2.5
503581962 919 20.5  2.4   .000000 -1.5-99.9-99.9-99.911.0 92 9.5 61  6.21  2  1.620.8 2.2
503581962 920 20.0  3.9   .000000   .1-99.9-99.9-99.910.5 8810.4 66  7.51  4  3.220.2 2.3
503581962 921 18.7  5.5   .000000  1.1-99.9-99.9-99.911.2 9310.3 62  7.40  9  7.221.3 2.7
503581962 922 19.2  8.0   .000000  1.3-99.9-99.9-99.911.0 9112.3 72 10.01  9  7.221.2 2.7
503581962 923 19.4  8.3   .000000  3.9-99.9-99.9-99.911.3 9312.7 68 10.50 13 10.421.7 3.0
503581962 924 19.6  9.9   .000000  7.9-99.9-99.9-99.9 7.5 6212.8 71 10.60 18 14.416.4 3.0
503581962 925 23.4 11.7   .000000  9.3-99.9-99.9-99.910.6 8716.2 74 14.21  6  4.821.0 3.1
503581962 926 24.5 15.2 22.311000 11.5-99.9-99.9-99.9 4.4 3618.2 80 16.01  6  4.812.1 2.5
503581962 927 18.5 11.4   .001000 11.5-99.9-99.9-99.9 9.1 7411.1 67  8.50 17 13.619.0 3.6
503581962 928 16.0  3.4   .000000 -1.0-99.9-99.9-99.911.2 91 8.5 64  4.61 14 11.222.2 2.9
503581962 929 19.2   .9   .000000 -2.3-99.9-99.9-99.911.3 92 7.8 57  3.41  4  3.222.4 2.6
503581962 930 21.0  2.8   .000000 -1.3-99.9-99.9-99.910.3 83-9.9-99-99.91-99-99.921.1-9.9
50358196210 1 22.9  5.8   .000000  2.5-99.9-99.9-99.910.1 82-9.9-99-99.91-99-99.920.9-9.9
50358196210 2 23.8  7.8   .000000  3.7-99.9-99.9-99.9 9.4 7611.6 56  9.21  6  4.820.0 3.2
50358196210 3 22.9 11.2   .000000  7.6-99.9-99.9-99.9 8.3 6712.9 63 10.71  7  5.618.4 3.2
50358196210 4 21.8 11.5   .000000  7.9-99.9-99.9-99.911.0 8813.5 67 11.41  6  4.822.6 3.4
50358196210 5 23.2 11.4   .000000  7.7-99.9-99.9-99.9 4.0 3216.9 80 14.91  7  5.612.2 2.2
50358196210 6 22.5 12.3 18.211000 12.8-99.9-99.9-99.9 3.5 2816.5 86 14.50  9  7.211.5 2.3
50358196210 7 14.9  9.0   .211100  8.6-99.9-99.9-99.9 5.4 43 9.9 77  6.80 11  8.814.4 2.6
50358196210 8 19.5  1.2   .000000 -2.1-99.9-99.9-99.911.1 8810.4 67  7.51  8  6.423.2 2.8
50358196210 9 19.1  6.1   .000000  1.3-99.9-99.9-99.910.4 82 8.5 54  4.61  6  4.822.2 3.2
5035819621010 12.1  5.0   .000000  2.3-99.9-99.9-99.9  .0  0 9.5 77  6.21  6  4.8 6.4 1.2
5035819621011 14.6  6.8   .000000  4.5-99.9-99.9-99.9 8.4 66 8.9 69  5.31  4  3.219.3 2.6
5035819621012 17.2  1.8   .000000  -.6-99.9-99.9-99.9 8.7 6811.0 78  8.41  4  3.219.9 2.2
5035819621013 18.2  8.1   .000000  5.7-99.9-99.9-99.9 5.6 4411.1 67  8.51  7  5.615.2 2.6
5035819621014 20.2  9.6   .000000  5.5-99.9-99.9-99.911.3 8811.0 61  8.40 11  8.824.1 4.0
5035819621015 22.4 11.4   .000000  8.5-99.9-99.9-99.911.1 8613.1 63 11.00 20 16.023.9 4.7
5035819621016 19.0 13.6   .000000 11.3-99.9-99.9-99.9  .7  514.3 81 12.30  7  5.6 7.7 2.0
5035819621017 20.5  4.9   .000000  1.2-99.9-99.9-99.911.2 86 8.3 51  4.31  4  3.224.2 3.4
5035819621018 19.9  3.3   .000000  -.3-99.9-99.9-99.911.5 88 8.0 47  3.81  4  3.224.8 3.3
5035819621019 18.7  6.0   .000000  2.0-99.9-99.9-99.910.4 80 8.3 50  4.31  9  7.223.2 3.7
5035819621020 20.2  2.3   .000000 -1.2-99.9-99.9-99.911.6 8910.2 63  7.31  3  2.425.2 3.1
5035819621021 24.9  6.5   .000000  1.9-99.9-99.9-99.912.2 9310.6 52  7.80  8  6.426.2 4.3
5035819621022 26.6  9.4   .000000  2.8-99.9-99.9-99.912.0 9112.6 52 10.40  9  7.226.0 4.6
5035819621023 28.6 14.4   .000000 10.7-99.9-99.9-99.911.5 8714.6 51 12.60  9  7.225.3 5.1
5035819621024 27.6 17.1   .000000 14.3-99.9-99.9-99.9 9.4 7117.9 64 15.80 11  8.822.0 4.9
5035819621025 28.9 16.0   .000000 11.6-99.9-99.9-99.9 2.0 1521.8 73 18.90  4  3.210.2 2.5
5035819621026 21.2 11.2  2.011000 14.0-99.9-99.9-99.9  .2  214.1 90 12.10 11  8.8 7.3 2.2
5035819621027 21.1  5.3   .000000  2.9-99.9-99.9-99.911.0 83 9.5 55  6.20 14 11.224.8 4.3
